userID,placeID,rating,food_rating,service_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,Rcuisine_x,Rcuisine_y,Rpayment,parking_lot,hours,days
U1124,135081,1,1,0,22.137072,-100.918865,false,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,Mexican,,cash,none,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1124,135057,1,1,1,22.137072,-100.918865,false,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,Mexican,Bar,cash,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;
U1124,135039,1,1,1,22.137072,-100.918865,false,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,Mexican,Seafood,cash,yes,10:00-20:00;,Mon;Tue;Wed;Thu;Fri;
U1124,135050,0,1,0,22.137072,-100.918865,false,casual drinker,informal,friends,public,single,independent,1991,none,hard-worker,Catholic,student,blue,51,low,1.2,Mexican,,cash,yes,12:00-19:30;,Mon;Tue;Wed;Thu;Fri;
U1018,135043,0,0,0,22.190949,-100.917902,true,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,Fast_Food,cash,none,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
U1125,135043,1,1,2,22.19204,-100.956935,false,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,Fast_Food,cash,none,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
U1125,135081,0,0,2,22.19204,-100.956935,false,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,,cash,none,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1125,135076,1,1,1,22.19204,-100.956935,false,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,,cash,yes,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1018,135082,2,2,2,22.190949,-100.917902,true,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,,cash,none,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;
U1125,135050,2,1,1,22.19204,-100.956935,false,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,,cash,yes,12:00-19:30;,Mon;Tue;Wed;Thu;Fri;
U1125,135066,1,0,1,22.19204,-100.956935,false,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,,cash,yes,07:00-23:00;,Sat;
U1125,135032,1,2,1,22.19204,-100.956935,false,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,Cafeteria,cash,public,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1119,134986,2,2,2,18.96479,-99.260017,false,abstemious,formal,family,public,single,independent,1992,eco-friendly,thrifty-protector,Catholic,student,blue,68,medium,1.68,Mexican,International,,yes,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1119,135021,0,0,0,18.96479,-99.260017,false,abstemious,formal,family,public,single,independent,1992,eco-friendly,thrifty-protector,Catholic,student,blue,68,medium,1.68,Mexican,Fast_Food,cash,public,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1119,135001,2,2,2,18.96479,-99.260017,false,abstemious,formal,family,public,single,independent,1992,eco-friendly,thrifty-protector,Catholic,student,blue,68,medium,1.68,Mexican,,cash,yes,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1125,135042,1,1,1,22.19204,-100.956935,false,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,Chinese,cash,none,11:00-21:30;,Mon;Tue;Wed;Thu;Fri;
U1119,132583,2,2,2,18.96479,-99.260017,false,abstemious,formal,family,public,single,independent,1992,eco-friendly,thrifty-protector,Catholic,student,blue,68,medium,1.68,Mexican,American,cash,none,,
U1125,135063,1,2,1,22.19204,-100.956935,false,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,,cash,none,08:30-19:30;,Mon;Tue;Wed;Thu;Fri;
U1119,132768,2,2,2,18.96479,-99.260017,false,abstemious,formal,family,public,single,independent,1992,eco-friendly,thrifty-protector,Catholic,student,blue,68,medium,1.68,Mexican,Family,cash,none,09:00-19:00;,Mon;Tue;Wed;Thu;Fri;
U1125,135060,1,0,2,22.19204,-100.956935,false,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,Seafood,cash,none,11:30-19:00;,Mon;Tue;Wed;Thu;Fri;
U1125,135038,2,2,1,22.19204,-100.956935,false,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,,cash,none,08:00-17:00;,Mon;Tue;Wed;Thu;Fri;
U1125,135062,1,2,1,22.19204,-100.956935,false,casual drinker,formal,friends,public,single,independent,1990,technology,hard-worker,Catholic,student,white,57,low,1.67,Mexican,,cash,yes,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1018,135081,1,1,1,22.190949,-100.917902,true,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,,cash,none,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1018,135057,1,1,0,22.190949,-100.917902,true,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,Bar,cash,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;
U1018,135066,1,1,1,22.190949,-100.917902,true,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,,cash,yes,07:00-23:00;,Sat;
U1018,135032,1,1,1,22.190949,-100.917902,true,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,Cafeteria,cash,public,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1018,135062,0,0,1,22.190949,-100.917902,true,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,,cash,yes,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1018,135025,1,1,1,22.190949,-100.917902,true,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,Mexican,cash,none,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1018,135069,0,1,1,22.190949,-100.917902,true,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,Bar,cash,yes,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1018,135108,1,0,1,22.190949,-100.917902,true,casual drinker,formal,friends,public,single,independent,1989,technology,thrifty-protector,Christian,student,blue,65,low,1.83,Mexican,,,none,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1076,135039,2,2,1,22.156469,-100.98554,false,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,Mexican,Seafood,cash,yes,10:00-20:00;,Mon;Tue;Wed;Thu;Fri;
U1076,135038,1,2,2,22.156469,-100.98554,false,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,Mexican,,cash,none,08:00-17:00;,Mon;Tue;Wed;Thu;Fri;
U1076,135027,0,1,1,22.156469,-100.98554,false,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,Mexican,Mexican,cash,none,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
U1076,135042,2,2,2,22.156469,-100.98554,false,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,Mexican,Chinese,cash,none,11:00-21:30;,Mon;Tue;Wed;Thu;Fri;
U1022,135040,0,0,0,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,,cash,yes,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1076,135073,2,1,1,22.156469,-100.98554,false,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,Mexican,Bar,cash,yes,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
U1022,135033,1,1,2,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,,cash,none,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;
U1022,135025,0,0,0,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,Mexican,cash,none,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1022,135032,1,1,2,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,Cafeteria,cash,public,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1022,135057,2,2,2,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,Bar,cash,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;
U1022,135060,1,1,2,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,Seafood,cash,none,11:30-19:00;,Mon;Tue;Wed;Thu;Fri;
U1022,135052,2,2,2,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,Bar,cash,none,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1022,135038,2,1,2,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,,cash,none,08:00-17:00;,Mon;Tue;Wed;Thu;Fri;
U1022,135081,0,2,1,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,,cash,none,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1022,135045,2,1,1,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,,cash,yes,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1022,135051,2,1,1,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,,cash,none,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1022,135073,2,2,2,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,Bar,cash,yes,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
U1022,135062,1,2,1,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,,cash,yes,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1022,135063,2,1,2,22.146708,-100.964355,false,casual drinker,formal,family,car owner,single,independent,1990,variety,hard-worker,Catholic,student,purple,46,medium,1.54,Mexican,,cash,none,08:30-19:30;,Mon;Tue;Wed;Thu;Fri;
U1094,135054,0,0,0,23.73944,-99.160548,false,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,Seafood,cash,yes,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;
U1094,135082,0,0,0,23.73944,-99.160548,false,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,,cash,none,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;
U1094,135057,0,1,0,23.73944,-99.160548,false,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,Bar,cash,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;
U1094,135071,0,1,0,23.73944,-99.160548,false,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,Bar,cash,yes,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1094,132830,0,1,0,23.73944,-99.160548,false,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,,,none,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1094,135070,0,1,0,23.73944,-99.160548,false,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,,cash,yes,07:00-23:00;,Mon;Tue;Wed;Thu;Fri;
U1094,135108,0,1,1,23.73944,-99.160548,false,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,,,none,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1094,135069,0,1,0,23.73944,-99.160548,false,abstemious,informal,friends,public,single,independent,1991,variety,thrifty-protector,Catholic,student,green,59,medium,1.71,Mexican,Bar,cash,yes,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1116,135047,2,2,2,22.156469,-100.98554,false,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,,cash,yes,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1116,135060,0,0,0,22.156469,-100.98554,false,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,Seafood,cash,none,11:30-19:00;,Mon;Tue;Wed;Thu;Fri;
U1116,135038,2,2,2,22.156469,-100.98554,false,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,,cash,none,08:00-17:00;,Mon;Tue;Wed;Thu;Fri;
U1116,135085,2,2,2,22.156469,-100.98554,false,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,Fast_Food,cash,public,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
U1116,135052,2,2,2,22.156469,-100.98554,false,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,Bar,cash,none,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1116,135025,2,2,2,22.156469,-100.98554,false,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,Mexican,cash,none,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1116,135059,0,2,2,22.156469,-100.98554,false,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,Bar,cash,yes,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1116,135027,0,2,2,22.156469,-100.98554,false,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,Mexican,cash,none,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
U1116,132825,2,2,2,22.156469,-100.98554,false,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,Mexican,cash,none,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;
U1116,135030,1,2,2,22.156469,-100.98554,false,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,Cafe-Coffee_Shop,cash,none,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
U1116,132834,2,2,2,22.156469,-100.98554,false,social drinker,formal,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,40,medium,1.71,Mexican,Mexican,cash,public,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;
U1105,135057,0,0,0,22.120019,-100.950991,false,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74,Cafeteria,Bar,cash,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;
U1105,135069,0,0,0,22.120019,-100.950991,false,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74,Cafeteria,Bar,cash,yes,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1105,132830,0,0,0,22.120019,-100.950991,false,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74,Cafeteria,,,none,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1105,135040,0,0,0,22.120019,-100.950991,false,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74,Cafeteria,,cash,yes,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1105,135033,0,0,0,22.120019,-100.950991,false,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74,Cafeteria,,cash,none,09:00-21:00;,Mon;Tue;Wed;Thu;Fri;
U1105,135054,0,0,0,22.120019,-100.950991,false,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74,Cafeteria,Seafood,cash,yes,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;
U1105,135039,0,0,0,22.120019,-100.950991,false,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74,Cafeteria,Seafood,cash,yes,10:00-20:00;,Mon;Tue;Wed;Thu;Fri;
U1105,135052,0,0,0,22.120019,-100.950991,false,social drinker,formal,family,public,single,independent,1991,variety,hard-worker,Christian,student,green,40,medium,1.74,Cafeteria,Bar,cash,none,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1075,135081,1,2,1,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,,cash,none,14:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1075,135066,2,1,2,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,,cash,yes,07:00-23:00;,Sat;
U1075,135050,2,2,2,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,,cash,yes,12:00-19:30;,Mon;Tue;Wed;Thu;Fri;
U1007,135108,1,1,1,22.118464,-100.938256,false,casual drinker,informal,solitary,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,60,low,1.59,Family,,,none,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1075,135076,2,2,0,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,,cash,yes,12:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1007,135057,1,1,2,22.118464,-100.938256,false,casual drinker,informal,solitary,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,60,low,1.59,Family,Bar,cash,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;
U1075,135032,1,1,1,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,Cafeteria,cash,public,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1075,132834,1,2,1,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,Mexican,cash,public,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;
U1075,135057,2,1,1,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,Bar,cash,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;
U1075,132830,1,1,1,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,,,none,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1075,135062,1,0,1,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,,cash,yes,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1075,135039,2,2,0,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,Seafood,cash,yes,10:00-20:00;,Mon;Tue;Wed;Thu;Fri;
U1075,135051,1,1,1,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,,cash,none,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1075,135041,1,1,0,22.167575,-100.960364,false,casual drinker,informal,family,car owner,single,independent,1991,technology,thrifty-protector,Catholic,student,white,68,medium,1.6,Mexican,Bar,cash,none,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
U1115,135057,2,2,2,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,Bar,cash,yes,13:00-23:00;,Mon;Tue;Wed;Thu;Fri;
U1115,135082,2,2,2,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,,cash,none,10:00-18:00;,Mon;Tue;Wed;Thu;Fri;
U1115,135054,0,0,1,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,Seafood,cash,yes,07:00-19:00;,Mon;Tue;Wed;Thu;Fri;
U1115,135108,1,2,2,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,,,none,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1115,135069,1,0,1,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,Bar,cash,yes,09:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1115,132830,2,2,2,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,,,none,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1115,135070,1,1,1,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,,cash,yes,07:00-23:00;,Mon;Tue;Wed;Thu;Fri;
U1115,135071,2,2,2,22.138127,-100.920512,true,social drinker,elegant,friends,public,single,independent,1990,variety,hard-worker,Catholic,student,green,76,low,1.76,Regional,Bar,cash,yes,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1072,135000,0,0,0,18.86826,-99.212033,false,casual drinker,no preference,family,public,single,independent,1984,eco-friendly,thrifty-protector,Christian,student,red,50,medium,1.54,Mexican,,cash,none,07:30-18:00;,Mon;Tue;Wed;Thu;Fri;
U1024,132834,1,1,1,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Mexican,cash,public,08:30-15:00;,Mon;Tue;Wed;Thu;Fri;
U1024,135106,1,1,1,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Mexican,cash,none,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1024,135042,1,2,1,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Chinese,cash,none,11:00-21:30;,Mon;Tue;Wed;Thu;Fri;
U1024,132825,1,1,0,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Mexican,cash,none,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;
U1024,135060,1,0,2,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Seafood,cash,none,11:30-19:00;,Mon;Tue;Wed;Thu;Fri;
U1024,135032,2,2,2,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Cafeteria,cash,public,07:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1024,135039,2,2,2,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Seafood,cash,yes,10:00-20:00;,Mon;Tue;Wed;Thu;Fri;
U1024,135045,2,2,0,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,,cash,yes,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1024,135027,1,2,0,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Mexican,cash,none,08:00-22:00;,Mon;Tue;Wed;Thu;Fri;
U1024,135073,1,2,0,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Bar,cash,yes,09:30-23:30;,Mon;Tue;Wed;Thu;Fri;
U1024,135051,1,1,0,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,,cash,none,08:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1024,135041,1,1,1,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Bar,cash,none,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
U1024,135038,1,1,0,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,,cash,none,08:00-17:00;,Mon;Tue;Wed;Thu;Fri;
U1024,135028,1,1,1,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Mexican,cash,none,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;
U1024,135030,1,1,1,22.154021,-100.976028,?,abstemious,?,?,?,?,?,1930,none,hard-worker,none,?,yellow,40,?,1.2,Afghan,Cafe-Coffee_Shop,cash,none,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
U1132,135038,1,1,1,22.15,-100.983,false,casual drinker,informal,solitary,public,single,?,1991,none,hard-worker,none,student,blue,55,?,1.6,Mexican,,cash,none,08:00-17:00;,Mon;Tue;Wed;Thu;Fri;
U1132,132825,2,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,?,1991,none,hard-worker,none,student,blue,55,?,1.6,Mexican,Mexican,cash,none,09:00-12:00;,Mon;Tue;Wed;Thu;Fri;
U1132,135085,2,2,2,22.15,-100.983,false,casual drinker,informal,solitary,public,single,?,1991,none,hard-worker,none,student,blue,55,?,1.6,Mexican,Fast_Food,cash,public,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;
